notice_date,company_raw,county,n_employees,layoff_type,city,source,state
2025-01-15,AppLovin Corporation,Santa Clara County,89.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-01-15,"Medical Manufacturing Technologies / Interface Catheter
Solutions",Orange County,15.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-01-15,Ortho Organizers Inc.,San Diego County,69.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-01-10,Aurora Solar Inc.,San Francisco County,58.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-01-16,Renesas Electronics Corporation,Santa Clara County,47.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-01-16,Renesas Electronics Corporation,Santa Clara County,21.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-01-16,Macy's Inc,Sacramento County,79.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-01-16,ECAMSECURE,Los Angeles County,21.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-01-21,"Del Monte Foods, Inc.",Kings County,378.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-01-16,"Fast Ride Moto, LLC",San Diego County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-01-20,Quanex Homeshield LLC,Yolo County,50.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-01-21,Kaiser Foundation Hospitals,Alameda County,15.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-01-21,Kaiser Foundation Hospitals,Alameda County,11.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-01-21,Kaiser Foundation Hospitals,Alameda County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-01-21,Kaiser Foundation Hospitals,Alameda County,2.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-01-21,Kaiser Foundation Hospitals,Los Angeles County,19.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-01-21,Kaiser Foundation Hospitals,Los Angeles County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-01-21,Kaiser Foundation Hospitals,Riverside County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-01-21,Kaiser Foundation Hospitals,San Mateo County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-01-21,Kaiser Foundation Hospitals,Santa Clara County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-01-23,AT&T,Contra Costa County,8.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-01-22,"Evergreen Recycling, Inc",Riverside County,57.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-01-21,Universal Logistics Intermodal Inc.,San Bernardino County,46.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-01-27,Pasadena Park Healthcare & Wellness Center,Los Angeles County,151.0,"Closure Not known at
this time",,ca_2024_25.pdf,CA
2025-01-24,"Joann Stores Support Center, Inc.",Tulare County,209.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-01-24,"Prime MSO, LLC",Los Angeles County,6.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-01-24,"ImmunityBio, Inc.",Los Angeles County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-01-24,"ImmunityBio, Inc.",Los Angeles County,9.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-01-24,LEGOLAND,San Diego County,97.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-01-27,Biosense Webster Inc.,Santa Clara County,9.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-01-24,Foster Farms,Stanislaus County,478.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-01-24,Foster Farms,Stanislaus County,25.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-01-24,Foster Farms,Stanislaus County,9.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-01-29,Corteva Agriscience LLC,Contra Costa County,20.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-01-29,Pregis,Los Angeles County,45.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-01-28,Quantumscape Battery Inc.,Santa Clara County,53.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-01-27,InvenSense Inc.,Santa Clara County,55.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-01-30,Rich Products Corporation,Los Angeles County,139.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-01-30,"CARGO Therapeutics, Inc.",San Mateo County,81.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-01-30,Intel Corporation,Sacramento County,58.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-01-30,1 Click Logistics,Sacramento County,12.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-01-30,Sensata Technologies,Santa Barbara County,57.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-01-31,Walgreens,Alameda County,26.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-01-31,Walgreens,Fresno County,18.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-01-31,Surveillance Security Inc. of Unarmed Security Guards,Kern County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-01-31,Walgreens,Los Angeles County,19.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-01-31,Walgreens,Los Angeles County,27.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-01-31,Surveillance Security Inc. of Unarmed Security Guards,Los Angeles County,122.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-01-31,Surveillance Security Inc. of Unarmed Security Guards,Los Angeles County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-01-31,Surveillance Security Inc. of Unarmed Security Guards,Los Angeles County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-01-31,Surveillance Security Inc. of Unarmed Security Guards,Los Angeles County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-01-31,Surveillance Security Inc. of Unarmed Security Guards,Los Angeles County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-01-31,Surveillance Security Inc. of Unarmed Security Guards,Los Angeles County,8.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-01-31,Walgreens,Orange County,8.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-01-31,Walgreens,Orange County,13.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-01-31,Walgreens,Orange County,22.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-01-31,Surveillance Security Inc. of Unarmed Security Guards,San Luis Obispo County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-01-31,Surveillance Security Inc. of Unarmed Security Guards,Santa Barbara County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-01-31,Surveillance Security Inc. of Unarmed Security Guards,Santa Barbara County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-01-31,Walgreens,Tulare County,16.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-01-31,Surveillance Security Inc. of Unarmed Security Guards,Ventura County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-01,"LGO Pasadena, LLC",Los Angeles County,74.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-01-31,Bloomingdale's San Francisco Centre,San Francisco County,164.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-04,Safeway,Contra Costa County,69.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-03,S&S Activewear,Fresno County,117.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-04,"Asana, Inc.",San Francisco County,77.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-03,St. Anne's Home,San Francisco County,64.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-04,"Okta, Inc.",San Francisco County,56.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-04,Cruise LLC,San Francisco County,489.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-04,Cruise LLC,San Francisco County,157.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-04,Cruise LLC,San Francisco County,3.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-04,Cruise LLC,San Francisco County,3.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-04,Cruise LLC,Santa Clara County,87.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-03,Renesas Electronics Corporation,Santa Clara County,3.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-04,"US Foods, Inc.",Yolo County,118.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-05,"Workday, Inc.",Alameda County,617.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-05,"Planet Express (LAX), LLC",Los Angeles County,50.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-01-29,"SDK Logistics, LLC",Glenn County,100.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-05,Walmart,San Mateo County,79.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-01-31,Infineon Technologies Americas Corp.,Orange County,8.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-01-31,Infineon Technologies Americas Corp.,Riverside County,3.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-01-31,Infineon Technologies Americas Corp.,San Diego County,2.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-04,"Salesforce, Inc.",San Francisco County,153.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-01-31,Infineon Technologies Americas Corp.,Santa Clara County,33.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-01-31,Infineon Technologies Americas Corp.,Los Angeles County,27.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-01-31,The Breakfast Club,Los Angeles County,27.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-06,"Acutus Medical, Inc.",San Diego County,24.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-06,"Barrel Ten Quarter Circle, Inc.",San Joaquin County,13.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-06,"Bronco Wine Company and its affiliated entities Bivio
Transport and Logistics Company, LLC and WC Ag",Stanislaus County,81.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-06,"Barrel Ten Quarter Circle, Inc.",Napa County,8.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-07,Royal Custom Designs LLC,San Bernardino County,142.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-04,LogRhythm Inc dba Exabeam,San Mateo County,39.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-07,AMERI-KLEEN dba Sanitation Specialists,San Benito County,24.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-07,AMERI-KLEEN dba Sanitation Specialists,Santa Clara County,20.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-10,Adventist Health Simi Valley,Ventura County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-10,"Bio-Rad Laboratories, Inc.",Alameda County,16.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-10,"Bio-Rad Laboratories, Inc.",Alameda County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-10,"Bio-Rad Laboratories, Inc.",Contra Costa County,113.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-10,"Bio-Rad Laboratories, Inc.",Contra Costa County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-10,Kaiser Foundation Hospitals,Alameda County,3.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-10,Kaiser Foundation Hospitals,Los Angeles County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-10,Kaiser Foundation Hospitals,Los Angeles County,4.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-10,Kaiser Foundation Hospitals,Los Angeles County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-10,ECAMSECURE,Los Angeles County,4.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-04,"Sacramento Motorcars LLC dba Nissan of Elk Grove, Mazda
of Elk Grove, Quick Lube, and Elk Grove Cust",Sacramento County,112.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-04,"Sacramento Motorcars LLC dba Nissan of Elk Grove, Mazda
of Elk Grove, Quick Lube, and Elk Grove Cust",Sacramento County,34.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-04,"Sacramento Motorcars LLC dba Nissan of Elk Grove, Mazda
of Elk Grove, Quick Lube, and Elk Grove Cust",Sacramento County,10.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-04,"Sacramento Motorcars LLC dba Nissan of Elk Grove, Mazda
of Elk Grove, Quick Lube, and Elk Grove Cust",Sacramento County,43.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-10,"Jewish Family Service of San Diego, Inc.",San Diego County,115.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-11,Telesign Corporation,Los Angeles County,98.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-12,MasterBrand Cabinets LLC,San Bernardino County,246.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-11,"CareFusion Resources, LLC, a subsidiary of Becton, Dickinson
and Company",San Diego County,48.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-11,"CareFusion Resources, LLC, a subsidiary of Becton, Dickinson
and Company",San Diego County,42.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-11,Safeway,Solano County,95.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-13,Together Logistics LLC,Los Angeles County,60.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-12,"Illumina, Inc.",San Diego County,96.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-14,Flagship Facility Services LLC,Alameda County,6.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-14,Flagship Facility Services LLC,Alameda County,20.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-14,Flagship Facility Services LLC,San Francisco County,26.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-14,Flagship Facility Services LLC,San Mateo County,10.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-14,Flagship Facility Services LLC,San Mateo County,23.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-14,Flagship Facility Services LLC,San Mateo County,4.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-14,Flagship Facility Services LLC,San Mateo County,35.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-14,Flagship Facility Services LLC,San Mateo County,9.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-14,Flagship Facility Services LLC,San Mateo County,18.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-14,Flagship Facility Services LLC,San Mateo County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-14,Flagship Facility Services LLC,San Mateo County,8.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-14,Flagship Facility Services LLC,San Mateo County,19.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-14,Flagship Facility Services LLC,Santa Clara County,24.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-13,"Panera, LLC",San Bernardino County,77.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-13,"Panera, LLC",San Joaquin County,55.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-18,"Ajinomoto Foods North America, Inc.",Alameda County,116.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-18,"F21 OpCo, LLC (F21)",Los Angeles County,358.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-14,"Niagara Bottling, LLC",Los Angeles County,73.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-18,STAAR Surgical Company,Los Angeles County,110.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-18,STAAR Surgical Company,Orange County,5.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-17,"Wood Candle Wick Technologies, Inc dba Makesy",Orange County,74.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-17,Rite Aid,Orange County,23.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-18,"Smart & Final Logistics, LLC",Riverside County,194.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-18,"Smart & Final Stores, LLC",Riverside County,23.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-18,Harvest Meat Company Inc.,Los Angeles County,62.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-14,Consolidated Entertainment LLC - Reading Cinemas,San Diego County,33.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-18,Harvest Meat Company Inc.,San Diego County,109.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-18,Kuehne + Nagel Inc.,Los Angeles County,59.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-18,Parker Engine Mobile,Stanislaus County,20.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-19,Nikola Corporation,Los Angeles County,7.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-19,Nikola Corporation,Los Angeles County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-18,"Clarion Management, Inc.",Los Angeles County,5.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-18,"Clarion Management, Inc.",Los Angeles County,5.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-18,"Clarion Management, Inc.",Los Angeles County,5.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-18,"Clarion Management, Inc.",Los Angeles County,6.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-18,"Clarion Management, Inc.",Orange County,14.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-18,"Clarion Management, Inc.",Riverside County,2.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-18,"Clarion Management, Inc.",Riverside County,6.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-18,"Clarion Management, Inc.",Sacramento County,4.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-18,"Clarion Management, Inc.",San Bernardino County,3.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-18,"Clarion Management, Inc.",San Bernardino County,1.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-18,"Clarion Management, Inc.",San Bernardino County,1.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-18,"Clarion Management, Inc.",San Bernardino County,3.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-18,"Clarion Management, Inc.",San Bernardino County,6.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-18,"Clarion Management, Inc.",San Bernardino County,6.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-18,"Clarion Management, Inc.",San Bernardino County,8.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-18,"Clarion Management, Inc.",Ventura County,1.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-19,Nikola Corporation,Los Angeles County,12.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-19,Nikola Corporation,San Bernardino County,16.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-19,Nikola Corporation,San Bernardino County,14.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-19,"Zendesk, Inc.",San Francisco County,51.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-19,Nikola Corporation,Yolo County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-20,Corning Optical Communications LLC,Santa Clara County,80.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-20,"Neovia Logistics Distribution, LP",Orange County,145.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-20,Burke Williams,San Francisco County,68.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-20,Nucor Buildings Group West LLC,San Joaquin County,70.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-24,"Technicolor Creative Services US, Inc.",Los Angeles County,217.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-25,Corteva Agriscience LLC,Contra Costa County,26.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-24,Kaiser Foundation Hospitals,Alameda County,3.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-24,Kaiser Foundation Hospitals,Alameda County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-24,Kaiser Foundation Hospitals,Alameda County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-24,Kaiser Foundation Hospitals,Alameda County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-24,Kaiser Foundation Hospitals,Alameda County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-24,Kaiser Foundation Hospitals,Alameda County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-24,Kaiser Foundation Hospitals,Alameda County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-24,Kaiser Foundation Hospitals,Alameda County,14.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-24,Kaiser Foundation Hospitals,Alameda County,10.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-24,Kaiser Foundation Hospitals,Contra Costa County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-24,Kaiser Foundation Hospitals,Contra Costa County,2.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-21,Four Points by Sheraton,Los Angeles County,181.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-02-24,Kaiser Foundation Hospitals,Los Angeles County,2.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-24,Kaiser Foundation Hospitals,Los Angeles County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-24,Kaiser Foundation Hospitals,Los Angeles County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-24,Kaiser Foundation Hospitals,Los Angeles County,2.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-24,Kaiser Foundation Hospitals,Los Angeles County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-24,Kaiser Foundation Hospitals,Los Angeles County,3.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-24,Kaiser Foundation Hospitals,Los Angeles County,8.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-24,Kaiser Foundation Hospitals,Orange County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-24,Kaiser Foundation Hospitals,Placer County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-24,Kaiser Foundation Hospitals,San Bernardino County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-24,Kaiser Foundation Hospitals,San Diego County,2.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-24,Kaiser Foundation Hospitals,San Diego County,2.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-24,Kaiser Foundation Hospitals,San Mateo County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-24,Kaiser Foundation Hospitals,Santa Clara County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-02-24,Kaiser Foundation Hospitals,Stanislaus County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
